"","Id","Upload_Gam1"
"1065",2525,145390.315595842
"1066",2526,140286.41914053
"1067",2527,119848.043442751
"1068",2528,123346.999883832
"1069",2529,140316.396428463
"1070",2530,131698.750187781
"1071",2531,252022.691926601
"1072",2532,230368.352004488
"1073",2533,194827.134990051
"1074",2534,227665.567588315
"1075",2535,298323.956679306
"1076",2536,217841.609165425
"1077",2537,241081.485474323
"1078",2538,185133.852279553
"1079",2539,185650.12479041
"1080",2540,185956.183710364
"1081",2541,184331.137811062
"1082",2542,158016.956638452
"1083",2543,135687.887008683
"1084",2544,117125.548845426
"1085",2545,137210.21981601
"1086",2546,131821.325376469
"1087",2547,147547.442469329
"1088",2548,167147.881887564
"1089",2549,158270.937122851
"1090",2550,1418633.65535546
"1091",2551,145172.850914254
"1092",2552,137798.552712844
"1093",2553,79159.2342707164
"1094",2554,99693.7053320303
"1095",2555,129530.308877285
"1096",2556,101513.44579045
"1097",2557,107116.977580421
"1098",2558,138195.239651627
"1099",2559,151929.702066764
"1100",2560,166352.154641594
"1101",2561,174911.184467411
"1102",2562,149849.033759332
"1103",2563,173583.20325422
"1104",2564,203083.808364872
"1105",2565,127086.370257847
"1106",2566,164852.742629014
"1107",2567,147437.96193916
"1108",2568,195665.647235759
"1109",2569,226290.035923052
"1110",2570,121043.050130243
"1111",2571,210669.611899132
"1112",2572,162644.58355115
"1113",2573,233557.615641048
"1114",2574,296380.091377482
"1115",2575,132671.199729442
"1116",2576,114448.330415744
"1117",2577,119884.336995973
"1118",2578,94023.130163134
"1119",2579,69564.0938037917
"1120",2580,82222.4150832583
"1121",2581,96136.3519309377
"1122",2582,96082.0210733445
"1123",2583,283113.139223937
"1124",2584,173270.008038307
"1125",2585,175196.562116349
"1126",2586,213382.101855181
"1127",2587,205846.259183819
"1128",2588,133206.715658879
"1129",2589,152423.403184798
"1130",2590,205994.472662883
"1131",2591,218232.792916544
"1132",2592,220910.419618588
"1133",2593,251672.361455003
"1134",2594,191548.35455898
"1135",2595,190868.861217137
"1136",2596,284580.859049943
"1137",2597,191910.138573882
"1138",2598,293041.280171717
"1139",2599,235955.628548335
"1140",2600,133554.834442569
"1141",2601,134930.860977284
"1142",2602,79219.7137562064
"1143",2603,86943.6202970912
"1144",2604,85012.2224819928
"1145",2605,79359.3686780589
"1146",2606,146960.847248237
"1147",2607,212700.621798192
"1148",2608,185876.203846673
"1149",2609,159496.301369333
"1150",2610,107428.745273325
"1151",2611,116555.365306447
"1152",2612,141290.195621979
"1153",2613,133075.870388337
"1154",2614,120835.228479256
"1155",2615,144810.310415295
"1156",2616,131471.079119322
"1157",2617,182271.137286405
"1158",2618,204430.37187365
"1159",2619,208889.999418797
"1160",2620,189350.026767031
"1161",2621,177706.27965923
"1162",2622,188178.634860934
"1163",2623,247414.862806281
"1164",2624,316103.608909371
"1165",2625,337829.80732151
"1166",2626,166097.725042341
"1167",2627,174066.418048252
"1168",2628,654056.152874181
"1169",2629,596146.069488265
"1170",2630,384912.69484533
"1171",2631,516366.148610692
"1172",2632,419089.506168426
"1173",2633,300076.141930414
"1174",2634,398367.058299866
"1175",2635,164266.295087728
"1176",2636,188513.626289738
"1177",2637,179713.556690041
"1178",2638,271678.199335611
"1179",2639,178240.211922831
"1180",2640,144802.712359321
"1181",2641,110100.48416515
"1182",2642,178490.443138116
"1183",2643,110399.467947946
"1184",2644,120544.402940737
"1185",2645,110509.945288199
"1186",2646,97165.5213977167
"1187",2647,107190.069870076
"1188",2648,139580.347168348
"1189",2649,160407.586270174
"1190",2650,147056.067203146
"1191",2651,144185.483109284
"1192",2652,430140.80136143
"1193",2653,257868.134258548
"1194",2654,256692.436066893
"1195",2655,389641.164762214
"1196",2656,328622.410823463
"1197",2657,352699.130651242
"1198",2658,317814.741743318
"1199",2659,323904.362997099
"1200",2660,372280.3330848
"1201",2661,355589.958796176
"1202",2662,352928.877831777
"1203",2663,288764.351661443
"1204",2664,276763.078450508
"1205",2665,326723.517985593
"1206",2666,284404.05753708
"1207",2667,168554.674748404
"1208",2668,172807.685157397
"1209",2669,179091.031202723
"1210",2670,274714.028430572
"1211",2671,183494.420124697
"1212",2672,199883.466736088
"1213",2673,198526.161451944
"1214",2674,193442.039159263
"1215",2675,176267.465764654
"1216",2676,189637.069659278
"1217",2677,194193.876359243
"1218",2678,252177.272640439
"1219",2679,271113.628186851
"1220",2680,285110.888091351
"1221",2681,405575.88105036
"1222",2682,311881.223066673
"1223",2683,555528.449713852
"1224",2684,333192.754321411
"1225",2685,341016.876433183
"1226",2686,255834.106103492
"1227",2687,289574.717672254
"1228",2688,215626.291976334
"1229",2689,211966.266209306
"1230",2690,418431.595838172
"1231",2691,196179.819961904
"1232",2692,140135.206203408
"1233",2693,200081.567327944
"1234",2694,140182.375683456
"1235",2695,187957.810300001
"1236",2696,179555.45980781
"1237",2697,191155.583517625
"1238",2698,180036.916626455
"1239",2699,173413.051513932
"1240",2700,149584.658538359
"1241",2701,143832.321739321
"1242",2702,114801.314349869
"1243",2703,130447.35333426
"1244",2704,137922.484341093
"1245",2705,116659.612705912
"1246",2706,112405.547522246
"1247",2707,133234.642164052
"1248",2708,130843.490613446
"1249",2709,101080.395603682
"1250",2710,125992.673942721
"1251",2711,290191.631037071
"1252",2712,369434.853180224
"1253",2713,180142.346681482
"1254",2714,154298.721632432
"1255",2715,167209.121681688
"1256",2716,154915.229544848
"1257",2717,197430.811703821
"1258",2718,232137.074499169
"1259",2719,147111.632342938
"1260",2720,155428.532194108
"1261",2721,131758.782978597
"1262",2722,157567.005907831
"1263",2723,145603.435746248
"1264",2724,133702.540308452
"1265",2725,122571.963764857
"1266",2726,161706.2753659
"1267",2727,161733.815856258
"1268",2728,185452.628439563
"1269",2729,148731.983991205
"1270",2730,153663.305730886
"1271",2731,132461.825682223
"1272",2732,133635.892259525
"1273",2733,145510.241145293
"1274",2734,143424.786534125
"1275",2735,134067.796726251
"1276",2736,142699.037839606
"1277",2737,115164.622750037
"1278",2738,154635.220938194
"1279",2739,158306.126793932
"1280",2740,137980.796441712
"1281",2741,133844.602999177
"1282",2742,149906.612454613
"1283",2743,146717.821782584
"1284",2744,148184.094983036
"1285",2745,146005.27610181
"1286",2746,136801.908742168
"1287",2747,142514.230288745
"1288",2748,122235.351565505
"1289",2749,125626.983858993
"1290",2750,127128.710191189
"1291",2751,120720.832186227
"1292",2752,172354.979539305
"1293",2753,141865.691905771
"1294",2754,219560.939490579
"1295",2755,143083.58399605
"1296",2756,103901.776514601
"1297",2757,75421.725029331
"1298",2758,95282.6989262488
"1299",2759,199696.76558231
"1300",2760,122241.299169163
"1301",2761,140557.791590192
"1302",2762,137700.487771904
"1303",2763,171691.499025958
"1304",2764,145310.528183593
"1305",2765,302719.251337264
"1306",2766,131887.296735259
"1307",2767,85021.722438611
"1308",2768,132911.397680176
"1309",2769,118939.741110294
"1310",2770,138822.826939368
"1311",2771,113365.495680806
"1312",2772,111313.260398373
"1313",2773,154800.358353578
"1314",2774,135344.316667132
"1315",2775,118799.948982386
"1316",2776,133380.987507945
"1317",2777,137345.472323691
"1318",2778,115984.817123228
"1319",2779,125004.488544708
"1320",2780,96008.6208620938
"1321",2781,100346.506786501
"1322",2782,97213.3808422503
"1323",2783,94375.2814481981
"1324",2784,126530.3647326
"1325",2785,129970.11891125
"1326",2786,72465.0985577764
"1327",2787,122497.468070092
"1328",2788,84651.4897766751
"1329",2789,167230.782080637
"1330",2790,98760.5445457956
"1331",2791,114186.669355838
"1332",2792,53592.5086457125
"1333",2793,155361.891003221
"1334",2794,94518.7369030073
"1335",2795,123120.606114561
"1336",2796,103454.308010859
"1337",2797,196331.619022272
"1338",2798,100282.325000865
"1339",2799,118347.534184116
"1340",2800,72561.9478553518
"1341",2801,104544.442637279
"1342",2802,120222.431441673
"1343",2803,175397.024893898
"1344",2804,120972.679861371
"1345",2805,100282.794623957
"1346",2806,96191.3044065343
"1347",2807,163897.619808334
"1348",2808,141574.745588796
"1349",2809,128979.39873618
"1350",2810,130762.736301211
"1351",2811,151984.506942963
"1352",2812,178577.573325939
"1353",2813,180198.200357819
"1354",2814,176671.117066231
"1355",2815,95158.6206572736
"1356",2816,242013.306079187
"1357",2817,163676.763408001
"1358",2818,135339.491806743
"1359",2819,164915.59989633
"1360",2820,127380.887378347
"1361",2821,97066.5784283408
"1362",2822,184341.944167956
"1363",2823,370230.116263966
"1364",2824,164619.948012734
"1365",2825,135448.426009236
"1366",2826,134541.574177381
"1367",2827,136394.067481006
"1368",2828,216158.419698178
"1369",2829,221759.827697291
"1370",2830,231709.99656974
"1371",2831,166923.365393598
"1372",2832,247320.30694862
"1373",2833,284423.866405531
"1374",2834,226603.614393953
"1375",2835,227607.562036915
"1376",2836,186504.237911638
"1377",2837,161645.293422622
"1378",2838,147743.339420204
"1379",2839,177189.185995297
"1380",2840,208773.340718478
"1381",2841,189533.454610074
"1382",2842,222911.5858593
"1383",2843,147765.320395869
"1384",2844,166890.018202361
"1385",2845,131618.650106097
"1386",2846,196928.179590345
"1387",2847,214164.059234526
"1388",2848,211029.778191946
"1389",2849,198051.140367777
"1390",2850,268707.94943393
"1391",2851,210010.625625447
"1392",2852,215485.485068944
"1393",2853,229496.283714638
"1394",2854,137481.04908222
"1395",2855,197223.866158299
"1396",2856,201750.434272562
"1397",2857,185768.905191647
"1398",2858,204839.327742989
"1399",2859,104294.731529219
"1400",2860,118400.608614327
"1401",2861,122445.246587034
"1402",2862,193026.799133797
"1403",2863,131466.911385812
"1404",2864,229602.58502369
"1405",2865,152564.452545875
"1406",2866,143126.787080998
"1407",2867,104729.915390558
"1408",2868,96380.81161207
"1409",2869,93219.3521300562
"1410",2870,116219.76473256
"1411",2871,88573.5811227364
"1412",2872,59425.9860800813
"1413",2873,97710.7776231785
"1414",2874,127928.690047981
"1415",2875,107538.773110932
"1416",2876,172054.774328257
"1417",2877,145595.209804805
"1418",2878,179427.062852848
"1419",2879,129986.189780674
"1420",2880,103999.793622545
"1421",2881,157201.868022439
"1422",2882,174142.482797879
"1423",2883,196978.252637618
"1424",2884,201406.016285123
"1425",2885,197330.038785019
"1426",2886,241180.355021404
"1427",2887,89662.8954302465
"1428",2888,133876.059632331
"1429",2889,62735.528697665
"1430",2890,89648.9218264902
"1431",2891,138820.899861482
"1432",2892,43724.7140023991
"1433",2893,66855.7251376309
"1434",2894,54983.8631184115
"1435",2895,315832.9789397
"1436",2896,271112.323714757
"1437",2897,199621.832577061
"1438",2898,169299.96925765
"1439",2899,193706.584299783
"1440",2900,154359.346924625
"1441",2901,187878.620687999
"1442",2902,183034.608200084
"1443",2903,299228.302927591
"1444",2904,348324.695518079
"1445",2905,74098.3773867672
"1446",2906,191592.067898594
"1447",2907,108954.485134626
"1448",2908,133871.706194455
"1449",2909,166641.930025393
"1450",2910,75432.3174363176
"1451",2911,83259.9070393686
"1452",2912,143674.770401856
"1453",2913,78229.5429978421
"1454",2914,75788.8803140794
"1455",2915,84236.4218826986
"1456",2916,82271.1550713927
"1457",2917,165837.297099278
"1458",2918,114557.767831671
"1459",2919,212013.450381027
